Timestamp,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category
2025-10-12 01:52:44,Bengaluru,,,,,,,40,Good
2025-10-12 02:52:44,Bengaluru,25.9,51.8,14.7,4.5,0.48,28.0,52,Satisfactory
2025-10-12 03:52:44,Bengaluru,34.1,49.2,21.2,7.9,0.81,24.6,57,Satisfactory
2025-10-12 04:52:44,Bengaluru,31.7,47.4,14.2,6.7,0.67,26.3,53,Satisfactory
2025-10-12 05:52:44,Bengaluru,26.4,42.3,21.7,6.3,0.8,29.5,44,Good
2025-10-12 06:52:44,Bengaluru,30.1,43.8,15.2,10.5,0.72,24.0,50,Good
2025-10-12 07:52:44,Bengaluru,25.7,56.1,16.0,6.8,0.64,31.3,56,Satisfactory
2025-10-12 08:52:44,Bengaluru,38.2,54.7,24.0,9.9,0.7,28.3,64,Satisfactory
2025-10-12 09:52:44,Bengaluru,,,,,,,76,Satisfactory
2025-10-12 10:52:44,Bengaluru,39.4,62.4,23.9,10.5,0.68,17.7,66,Satisfactory
2025-10-12 11:52:44,Bengaluru,21.1,43.7,16.7,6.0,0.73,33.2,44,Good
2025-10-12 12:52:44,Bengaluru,30.1,63.5,15.6,7.6,0.54,29.0,64,Satisfactory
2025-10-12 13:52:44,Bengaluru,22.0,54.8,15.4,6.5,0.65,26.1,55,Satisfactory
2025-10-12 14:52:44,Bengaluru,28.4,36.7,14.0,8.0,0.62,27.3,47,Good
2025-10-12 15:52:44,Bengaluru,22.1,63.7,19.3,8.8,0.64,32.3,64,Satisfactory
2025-10-12 16:52:44,Bengaluru,35.2,69.6,17.4,6.7,0.56,29.0,70,Satisfactory
2025-10-12 17:52:44,Bengaluru,28.7,51.8,18.6,8.7,0.56,32.6,52,Satisfactory
2025-10-12 18:52:44,Bengaluru,36.1,71.4,19.5,8.8,0.71,23.5,71,Satisfactory
2025-10-12 19:52:44,Bengaluru,27.7,60.1,22.0,11.3,0.63,23.1,60,Satisfactory
2025-10-12 20:52:44,Bengaluru,30.5,56.0,18.5,8.0,0.66,21.1,56,Satisfactory
2025-10-12 21:52:44,Bengaluru,25.4,46.4,22.8,7.4,0.88,25.5,46,Good
2025-10-12 22:52:44,Bengaluru,19.1,49.7,15.1,11.3,0.65,32.6,50,Good
2025-10-12 23:52:44,Bengaluru,12.6,16.2,13.4,4.6,0.19,26.0,26,Good
2025-10-13 00:52:44,Bengaluru,18.0,47.3,10.9,6.6,0.56,26.3,47,Good
2025-10-13 01:52:44,Bengaluru,24.9,31.7,12.2,8.2,0.64,34.7,42,Good
2025-10-13 02:52:44,Bengaluru,33.6,48.5,13.9,8.6,0.6,32.5,56,Satisfactory
2025-10-13 03:52:44,Bengaluru,13.6,35.4,18.4,5.8,0.49,31.5,35,Good
2025-10-13 04:52:44,Bengaluru,20.3,38.4,16.5,7.4,0.72,28.7,38,Good
2025-10-13 05:52:44,Bengaluru,21.0,33.5,18.6,9.8,0.46,27.2,35,Good
2025-10-13 06:52:44,Bengaluru,11.3,50.8,16.4,3.9,0.69,27.1,51,Satisfactory
2025-10-13 07:52:44,Bengaluru,22.3,42.1,14.8,10.0,0.46,37.2,42,Good
2025-10-13 08:52:44,Bengaluru,38.6,78.3,20.7,9.9,0.88,28.3,78,Satisfactory
2025-10-13 09:52:44,Bengaluru,34.9,73.4,24.3,10.3,1.04,28.4,73,Satisfactory
2025-10-13 10:52:44,Bengaluru,45.9,65.6,22.4,12.6,0.97,22.7,76,Satisfactory
2025-10-13 11:52:44,Bengaluru,26.5,47.2,18.9,9.7,0.47,26.5,47,Good
2025-10-13 12:52:44,Bengaluru,23.0,56.9,18.3,6.0,0.7,26.3,57,Satisfactory
2025-10-13 13:52:44,Bengaluru,27.9,45.4,20.3,7.0,0.69,21.7,46,Good
2025-10-13 14:52:44,Bengaluru,33.1,45.0,14.3,8.7,0.43,26.4,55,Satisfactory
2025-10-13 15:52:44,Bengaluru,32.8,37.7,17.7,8.0,0.84,29.4,55,Satisfactory
2025-10-13 16:52:44,Bengaluru,25.9,57.9,17.3,6.9,0.68,27.8,58,Satisfactory
2025-10-13 17:52:44,Bengaluru,24.6,45.2,19.8,7.6,0.44,27.4,45,Good
2025-10-13 18:52:44,Bengaluru,24.2,53.0,22.3,7.7,0.45,27.3,53,Satisfactory
2025-10-13 19:52:44,Bengaluru,29.1,67.9,25.7,8.1,0.93,28.0,68,Satisfactory
2025-10-13 20:52:44,Bengaluru,26.6,62.4,17.6,10.0,0.8,26.3,62,Satisfactory
2025-10-13 21:52:44,Bengaluru,32.0,63.8,11.5,9.3,0.69,30.2,64,Satisfactory
2025-10-13 22:52:44,Bengaluru,,,,,,,51,Satisfactory
2025-10-13 23:52:44,Bengaluru,24.0,49.3,14.8,2.0,0.52,32.2,49,Good
2025-10-14 00:52:44,Bengaluru,19.6,42.5,16.7,5.4,0.13,25.7,42,Good
2025-10-14 01:52:44,Bengaluru,22.4,53.8,15.6,6.4,0.78,31.4,54,Satisfactory
2025-10-14 02:52:44,Bengaluru,33.8,45.2,12.6,8.6,0.66,29.2,56,Satisfactory
2025-10-14 03:52:44,Bengaluru,24.9,37.1,12.5,6.7,0.33,35.5,42,Good
2025-10-14 04:52:44,Bengaluru,-20.181525578336505,-18.998982372109225,18.9,7.4,0.83,24.5,49,Good
2025-10-14 05:52:44,Bengaluru,21.5,50.6,16.8,10.5,0.42,27.5,51,Satisfactory
2025-10-14 06:52:44,Bengaluru,24.8,50.5,13.3,8.1,0.54,33.3,50,Good
2025-10-14 07:52:44,Bengaluru,32.4,40.3,16.6,3.4,0.51,38.5,54,Satisfactory
2025-10-14 08:52:44,Bengaluru,42.5,63.3,21.7,4.9,0.96,26.1,71,Satisfactory
2025-10-14 09:52:44,Bengaluru,41.4,79.9,29.8,12.0,0.38,23.3,80,Satisfactory
2025-10-14 10:52:44,Bengaluru,43.0,81.0,23.1,11.3,0.79,29.5,81,Satisfactory
2025-10-14 11:52:44,Bengaluru,16.1,51.2,19.5,7.2,0.55,27.1,51,Satisfactory
2025-10-14 12:52:44,Bengaluru,31.7,54.4,19.0,7.7,0.81,29.7,54,Satisfactory
2025-10-14 13:52:44,Bengaluru,,,,,,,50,Good
2025-10-14 14:52:44,Bengaluru,29.3,55.3,24.1,7.8,0.45,38.0,55,Satisfactory
2025-10-14 15:52:44,Bengaluru,33.3,64.6,15.7,6.8,0.72,25.5,65,Satisfactory
2025-10-14 16:52:44,Bengaluru,29.0,47.7,13.5,7.3,0.32,34.4,48,Good
2025-10-14 17:52:44,Bengaluru,22.4,43.8,18.3,8.8,0.46,28.7,44,Good
2025-10-14 18:52:44,Bengaluru,27.3,78.5,28.1,11.1,1.17,26.4,78,Satisfactory
2025-10-14 19:52:44,Bengaluru,23.7,77.3,21.7,6.5,0.95,26.7,77,Satisfactory
2025-10-14 20:52:44,Bengaluru,18.8,72.7,17.2,8.0,0.63,26.3,73,Satisfactory
2025-10-14 21:52:44,Bengaluru,33.9,56.2,20.4,9.0,0.85,24.3,56,Satisfactory
2025-10-14 22:52:44,Bengaluru,18.2,38.1,10.6,5.8,0.62,30.8,38,Good
2025-10-14 23:52:44,Bengaluru,19.4,33.0,7.8,4.9,0.44,32.0,33,Good
2025-10-15 00:52:44,Bengaluru,23.6,56.2,17.2,5.4,0.49,34.8,56,Satisfactory
2025-10-15 01:52:44,Bengaluru,,,,,,,42,Good
2025-10-15 02:52:44,Bengaluru,17.4,33.2,16.7,6.9,0.4,28.5,33,Good
2025-10-15 03:52:44,Bengaluru,23.3,36.4,13.4,6.9,0.58,25.2,39,Good
2025-10-15 04:52:44,Bengaluru,22.2,47.7,10.3,6.6,0.5,27.9,48,Good
2025-10-15 05:52:44,Bengaluru,27.0,60.9,21.8,9.6,0.8,30.0,61,Satisfactory
2025-10-15 06:52:44,Bengaluru,18.8,49.6,12.8,4.4,0.14,22.4,50,Good
2025-10-15 07:52:44,Bengaluru,18.4,49.8,10.7,7.5,0.13,29.0,50,Good
2025-10-15 08:52:44,Bengaluru,31.0,71.3,18.5,8.6,0.52,30.6,71,Satisfactory
2025-10-15 09:52:44,Bengaluru,36.6,70.7,19.3,9.7,0.77,22.7,71,Satisfactory
2025-10-15 10:52:44,Bengaluru,,,,,65.84098573349114,,63,Satisfactory
2025-10-15 11:52:44,Bengaluru,31.0,55.1,25.1,7.1,0.9,25.6,55,Satisfactory
2025-10-15 12:52:44,Bengaluru,29.9,56.5,17.3,8.1,0.49,24.3,56,Satisfactory
2025-10-15 13:52:44,Bengaluru,20.2,44.0,15.5,8.1,0.59,28.3,44,Good
2025-10-15 14:52:44,Bengaluru,31.5,57.6,20.3,3.8,0.59,28.9,58,Satisfactory
2025-10-15 15:52:44,Bengaluru,24.4,55.3,9.7,10.1,0.49,31.3,55,Satisfactory
2025-10-15 16:52:44,Bengaluru,31.1,56.5,20.2,10.6,0.49,26.3,56,Satisfactory
2025-10-15 17:52:44,Bengaluru,21.2,51.0,18.7,2.8,0.64,35.6,51,Satisfactory
2025-10-15 18:52:44,Bengaluru,1156.8751779225113,1415.0096069906253,20.4,11.3,0.73,31.0,74,Satisfactory
2025-10-15 19:52:44,Bengaluru,28.2,65.5,15.9,12.4,0.51,28.6,66,Satisfactory
2025-10-15 20:52:44,Bengaluru,29.6,55.7,24.1,7.8,0.71,30.7,56,Satisfactory
2025-10-15 21:52:44,Bengaluru,23.2,71.0,16.5,8.8,0.76,32.7,71,Satisfactory
2025-10-15 22:52:44,Bengaluru,30.7,51.5,15.7,8.7,0.61,33.1,52,Satisfactory
2025-10-15 23:52:44,Bengaluru,22.0,35.6,13.0,8.9,0.53,27.0,37,Good
2025-10-16 00:52:44,Bengaluru,24.7,49.0,15.9,7.5,0.58,32.1,49,Good
2025-10-16 01:52:44,Bengaluru,23.7,45.8,10.4,5.7,0.73,28.9,46,Good
2025-10-16 02:52:44,Bengaluru,23.2,45.5,16.7,7.0,0.86,28.6,46,Good
2025-10-16 03:52:44,Bengaluru,27.2,30.8,18.1,6.0,0.71,30.0,45,Good
2025-10-16 04:52:44,Bengaluru,18.2,47.3,8.6,7.7,0.78,31.7,47,Good
2025-10-16 05:52:44,Bengaluru,16.5,36.2,13.1,4.9,0.69,23.9,36,Good
2025-10-16 06:52:44,Bengaluru,27.1,44.1,18.6,5.6,0.57,25.3,45,Good
2025-10-16 07:52:44,Bengaluru,24.0,49.0,16.6,8.0,0.79,21.4,49,Good
2025-10-16 08:52:44,Bengaluru,27.1,72.3,21.5,12.1,0.72,28.8,72,Satisfactory
2025-10-16 09:52:44,Bengaluru,,,,,,,64,Satisfactory
2025-10-16 10:52:44,Bengaluru,37.3,72.1,26.1,7.4,0.74,21.5,72,Satisfactory
2025-10-16 11:52:44,Bengaluru,28.3,37.5,14.8,7.5,0.76,25.9,47,Good
2025-10-16 12:52:44,Bengaluru,29.8,42.8,18.7,8.4,0.7,31.7,50,Good
2025-10-16 13:52:44,Bengaluru,29.4,66.6,18.0,9.2,0.73,29.2,67,Satisfactory
2025-10-16 14:52:44,Bengaluru,32.7,52.5,13.3,8.8,0.81,23.3,55,Satisfactory
2025-10-16 15:52:44,Bengaluru,17.7,51.7,14.8,6.9,0.75,26.2,52,Satisfactory
2025-10-16 16:52:44,Bengaluru,16.3,45.0,17.7,5.5,0.97,22.7,48,Good
2025-10-16 17:52:44,Bengaluru,19.2,46.9,19.2,6.0,0.4,37.1,47,Good
2025-10-16 18:52:44,Bengaluru,38.3,73.4,18.1,10.8,0.68,19.5,73,Satisfactory
2025-10-16 19:52:44,Bengaluru,31.0,69.2,17.8,5.2,0.75,25.5,69,Satisfactory
2025-10-16 20:52:44,Bengaluru,31.1,74.7,17.8,9.8,0.65,19.8,75,Satisfactory
2025-10-16 21:52:44,Bengaluru,32.2,86.8,22.8,13.0,0.83,18.8,87,Satisfactory
2025-10-16 22:52:44,Bengaluru,26.8,33.8,13.0,10.6,0.39,32.3,45,Good
2025-10-16 23:52:44,Bengaluru,25.5,43.4,11.6,4.6,0.65,25.9,43,Good
2025-10-17 00:52:44,Bengaluru,18.5,43.8,10.1,8.2,0.36,29.5,44,Good
2025-10-17 01:52:44,Bengaluru,31.5,35.5,14.0,8.0,0.62,27.8,52,Satisfactory
2025-10-17 02:52:44,Bengaluru,17.8,22.7,14.7,5.9,0.28,32.4,32,Good
2025-10-17 03:52:44,Bengaluru,27.4,61.6,15.5,8.4,0.66,24.6,62,Satisfactory
2025-10-17 04:52:44,Bengaluru,15.7,38.9,13.4,7.0,0.79,26.5,40,Good
2025-10-17 05:52:44,Bengaluru,14.4,37.0,14.0,10.1,0.46,31.7,37,Good
2025-10-17 06:52:44,Bengaluru,28.5,49.0,13.4,6.3,0.87,31.8,49,Good
2025-10-17 07:52:44,Bengaluru,30.1,48.3,17.5,12.2,0.68,24.3,50,Good
2025-10-17 08:52:44,Bengaluru,38.7,75.2,20.3,11.1,0.96,22.9,75,Satisfactory
2025-10-17 09:52:44,Bengaluru,40.9,73.4,28.3,8.3,0.91,25.3,73,Satisfactory
2025-10-17 10:52:44,Bengaluru,37.3,84.0,23.0,10.3,1.31,23.7,84,Satisfactory
2025-10-17 11:52:44,Bengaluru,26.4,40.4,19.2,7.7,0.44,30.6,44,Good
2025-10-17 12:52:44,Bengaluru,29.7,44.4,22.1,9.3,0.58,26.9,50,Good
2025-10-17 13:52:44,Bengaluru,26.2,53.7,17.9,5.7,0.3,27.2,54,Satisfactory
2025-10-17 14:52:44,Bengaluru,29.4,55.0,20.1,7.5,0.5,34.6,55,Satisfactory
2025-10-17 15:52:44,Bengaluru,32.6,64.9,18.3,7.2,0.58,24.7,65,Satisfactory
2025-10-17 16:52:44,Bengaluru,27.3,51.7,18.8,7.5,0.5,24.9,52,Satisfactory
2025-10-17 17:52:44,Bengaluru,19.3,30.0,11.4,9.2,0.27,27.9,32,Good
2025-10-17 18:52:44,Bengaluru,38.8,57.0,19.9,7.8,1.0,25.6,65,Satisfactory
2025-10-17 19:52:44,Bengaluru,25.4,43.8,24.2,7.0,0.6,24.1,44,Good
2025-10-17 20:52:44,Bengaluru,28.8,46.7,10.8,7.3,0.78,23.2,48,Good
2025-10-17 21:52:44,Bengaluru,27.9,62.0,12.0,8.4,0.7,21.1,62,Satisfactory
2025-10-17 22:52:44,Bengaluru,17.4,46.5,19.6,6.3,0.48,38.9,46,Good
2025-10-17 23:52:44,Bengaluru,12.9,49.6,10.6,2.7,0.56,30.6,50,Good
2025-10-18 00:52:44,Bengaluru,13.7,34.7,10.2,3.8,0.46,27.6,35,Good
2025-10-18 01:52:44,Bengaluru,15.6,46.9,12.3,6.0,0.55,26.1,47,Good
2025-10-18 02:52:44,Bengaluru,27.1,59.4,16.1,8.0,0.61,34.0,59,Satisfactory
2025-10-18 03:52:44,Bengaluru,20.2,50.2,19.8,6.9,0.49,22.8,50,Good
2025-10-18 04:52:44,Bengaluru,25.6,30.8,17.1,7.9,0.79,23.5,43,Good
2025-10-18 05:52:44,Bengaluru,23.3,62.3,22.9,6.5,0.81,31.0,62,Satisfactory
2025-10-18 06:52:44,Bengaluru,24.8,46.5,16.1,7.6,0.33,31.0,46,Good
2025-10-18 07:52:44,Bengaluru,-7.470079449684107,-42.06709349492225,10.8,8.6,0.48,26.0,49,Good
2025-10-18 08:52:44,Bengaluru,36.1,60.8,19.4,10.7,0.97,19.9,61,Satisfactory
2025-10-18 09:52:44,Bengaluru,36.4,73.6,16.6,11.7,0.67,27.2,74,Satisfactory
2025-10-18 10:52:44,Bengaluru,29.6,69.4,16.7,7.1,0.81,30.9,69,Satisfactory
2025-10-18 11:52:44,Bengaluru,30.7,53.1,18.4,9.3,0.84,31.8,53,Satisfactory
2025-10-18 12:52:44,Bengaluru,23.2,41.8,17.9,6.0,0.67,27.2,42,Good
2025-10-18 13:52:44,Bengaluru,27.2,43.6,10.5,8.2,0.51,31.1,45,Good
2025-10-18 14:52:44,Bengaluru,16.7,48.5,17.9,4.3,0.31,20.7,48,Good
2025-10-18 15:52:44,Bengaluru,26.9,57.0,15.3,5.7,0.44,26.3,57,Satisfactory
2025-10-18 16:52:44,Bengaluru,21.9,46.6,13.1,7.1,0.52,28.4,47,Good
2025-10-18 17:52:44,Bengaluru,34.0,48.1,15.6,6.9,0.87,29.1,57,Satisfactory
2025-10-18 18:52:44,Bengaluru,29.5,58.4,20.0,6.8,0.92,24.2,58,Satisfactory
2025-10-18 19:52:44,Bengaluru,32.2,57.3,23.5,6.6,0.37,21.9,57,Satisfactory
2025-10-18 20:52:44,Bengaluru,30.1,67.8,21.7,6.9,0.68,15.9,68,Satisfactory
2025-10-18 21:52:44,Bengaluru,30.8,67.0,15.8,6.1,0.59,28.3,67,Satisfactory
2025-10-18 22:52:44,Bengaluru,11.7,40.5,13.5,5.6,0.59,25.9,40,Good
2025-10-18 23:52:44,Bengaluru,27.5,40.4,15.6,5.7,0.72,25.5,46,Good
2025-10-19 00:52:44,Bengaluru,16.5,32.2,13.6,4.6,0.8,23.3,40,Good
2025-10-19 01:52:44,Bengaluru,9.7,20.8,14.7,2.4,0.2,26.5,26,Good
2025-10-19 02:52:44,Bengaluru,32.9,54.5,23.2,9.3,0.8,30.8,55,Satisfactory
2025-10-19 03:52:44,Bengaluru,27.2,37.2,16.0,11.8,0.59,24.7,45,Good
2025-10-19 04:52:44,Bengaluru,,,,,,,46,Good
2025-10-19 05:52:44,Bengaluru,28.7,59.2,12.7,3.0,0.54,25.1,59,Satisfactory
2025-10-19 06:52:44,Bengaluru,26.0,57.1,15.7,9.4,0.69,27.8,57,Satisfactory
2025-10-19 07:52:44,Bengaluru,29.2,44.1,21.2,9.5,0.83,28.1,49,Good
2025-10-19 08:52:44,Bengaluru,35.0,72.3,21.6,10.9,0.89,26.1,72,Satisfactory
2025-10-19 09:52:44,Bengaluru,24.9,53.0,17.6,7.5,0.59,24.1,53,Satisfactory
2025-10-19 10:52:44,Bengaluru,21.3,63.1,21.2,9.9,0.89,29.8,63,Satisfactory
2025-10-19 11:52:44,Bengaluru,26.2,55.8,13.6,8.6,0.39,30.9,56,Satisfactory
2025-10-19 12:52:44,Bengaluru,37.3,62.6,16.1,6.5,0.87,32.6,63,Satisfactory
2025-10-19 13:52:44,Bengaluru,37.3,43.4,10.9,7.3,0.42,28.7,62,Satisfactory
2025-10-19 14:52:44,Bengaluru,27.9,55.4,19.6,7.5,0.7,35.2,55,Satisfactory
2025-10-19 15:52:44,Bengaluru,19.8,46.8,18.3,6.0,0.71,26.8,47,Good
2025-10-19 16:52:44,Bengaluru,29.0,64.9,15.7,7.7,0.83,15.4,65,Satisfactory
2025-10-19 17:52:44,Bengaluru,23.0,32.8,17.5,4.4,0.66,29.8,38,Good
2025-10-19 18:52:44,Bengaluru,40.0,70.8,19.9,13.1,0.94,33.0,71,Satisfactory
2025-10-19 19:52:44,Bengaluru,41.9,62.2,29.5,8.8,0.9,24.6,70,Satisfactory
2025-10-19 20:52:44,Bengaluru,40.0,67.5,18.1,9.5,0.64,18.2,68,Satisfactory
2025-10-19 21:52:44,Bengaluru,32.8,55.7,25.1,7.2,0.57,28.5,56,Satisfactory
2025-10-19 22:52:44,Bengaluru,18.4,33.7,12.4,8.0,0.65,32.2,34,Good
2025-10-19 23:52:44,Bengaluru,14.9,41.6,5.9,2.6,0.62,33.1,42,Good
2025-10-20 00:52:44,Bengaluru,16.5,38.2,13.6,5.9,0.63,27.3,38,Good
2025-10-20 01:52:44,Bengaluru,29.7,44.8,12.4,5.4,0.48,34.9,50,Good
2025-10-20 02:52:44,Bengaluru,26.2,67.5,18.1,9.4,0.57,31.7,68,Satisfactory
2025-10-20 03:52:44,Bengaluru,28.9,47.1,16.7,3.7,0.67,33.3,48,Good
2025-10-20 04:52:44,Bengaluru,9.8,12.7,14.4,4.3,0.45,32.2,32,Good
2025-10-20 05:52:44,Bengaluru,32.2,66.5,22.1,8.4,0.7,24.7,66,Satisfactory
2025-10-20 06:52:44,Bengaluru,26.5,65.9,21.4,8.2,0.79,23.3,66,Satisfactory
2025-10-20 07:52:44,Bengaluru,21.5,50.8,11.2,8.5,0.51,24.8,51,Satisfactory
2025-10-20 08:52:44,Bengaluru,43.3,56.6,26.3,10.9,0.95,19.4,72,Satisfactory
2025-10-20 09:52:44,Bengaluru,38.1,56.5,24.4,10.2,1.21,19.3,64,Satisfactory
2025-10-20 10:52:44,Bengaluru,41.6,73.4,19.8,8.5,0.79,25.8,73,Satisfactory
2025-10-20 11:52:44,Bengaluru,20.8,58.9,12.4,4.1,0.45,26.8,59,Satisfactory
2025-10-20 12:52:44,Bengaluru,23.1,24.8,10.7,6.2,0.7,23.4,38,Good
2025-10-20 13:52:44,Bengaluru,23.4,73.2,19.0,8.5,0.54,23.2,73,Satisfactory
2025-10-20 14:52:44,Bengaluru,26.0,52.6,12.3,6.2,0.76,27.4,53,Satisfactory
2025-10-20 15:52:44,Bengaluru,27.5,64.3,14.9,4.7,0.48,23.7,64,Satisfactory
2025-10-20 16:52:44,Bengaluru,31.8,57.8,20.7,7.8,0.64,18.7,58,Satisfactory
2025-10-20 17:52:44,Bengaluru,31.1,56.0,20.3,6.7,0.63,25.6,56,Satisfactory
2025-10-20 18:52:44,Bengaluru,31.0,40.8,15.7,6.7,0.87,31.0,52,Satisfactory
2025-10-20 19:52:44,Bengaluru,31.0,74.8,26.1,8.4,0.83,32.5,75,Satisfactory
2025-10-20 20:52:44,Bengaluru,29.5,68.7,20.1,6.6,0.53,23.3,69,Satisfactory
2025-10-20 21:52:44,Bengaluru,30.8,69.5,15.5,7.5,0.96,29.2,70,Satisfactory
2025-10-20 22:52:44,Bengaluru,19.0,43.3,13.9,6.5,0.55,33.8,43,Good
2025-10-20 23:52:44,Bengaluru,26.5,26.8,18.5,4.5,0.58,28.4,44,Good
2025-10-21 00:52:44,Bengaluru,31.4,54.3,13.1,6.1,0.78,29.3,54,Satisfactory
2025-10-21 01:52:44,Bengaluru,24.8,32.2,13.8,5.9,0.54,31.6,41,Good
2025-10-21 02:52:44,Bengaluru,29.6,44.6,19.5,8.9,0.58,29.0,49,Good
2025-10-21 03:52:44,Bengaluru,22.1,64.0,17.1,8.3,0.68,33.5,64,Satisfactory
2025-10-21 04:52:44,Bengaluru,21.5,35.5,16.4,7.8,0.41,29.6,36,Good
2025-10-21 05:52:44,Bengaluru,23.2,45.9,9.7,7.6,0.62,29.8,46,Good
2025-10-21 06:52:44,Bengaluru,26.2,52.3,24.0,8.6,0.79,23.3,52,Satisfactory
2025-10-21 07:52:44,Bengaluru,23.7,41.8,16.1,7.8,0.43,31.1,42,Good
2025-10-21 08:52:44,Bengaluru,40.2,60.2,23.2,11.7,0.73,26.1,67,Satisfactory
2025-10-21 09:52:44,Bengaluru,32.5,66.6,22.9,7.7,1.03,22.1,67,Satisfactory
2025-10-21 10:52:44,Bengaluru,36.9,64.3,20.9,10.7,0.66,24.1,64,Satisfactory
2025-10-21 11:52:44,Bengaluru,26.4,48.0,17.7,11.6,0.41,26.0,48,Good
2025-10-21 12:52:44,Bengaluru,37.9,68.9,17.7,8.6,0.72,24.5,69,Satisfactory
2025-10-21 13:52:44,Bengaluru,33.4,59.3,23.2,7.4,0.43,27.3,59,Satisfactory
2025-10-21 14:52:44,Bengaluru,28.9,55.0,18.4,8.4,0.67,32.6,55,Satisfactory
2025-10-21 15:52:44,Bengaluru,26.0,61.9,20.6,9.3,0.66,27.1,62,Satisfactory
2025-10-21 16:52:44,Bengaluru,20.6,59.7,16.6,10.4,0.66,32.3,60,Satisfactory
2025-10-21 17:52:44,Bengaluru,21.5,59.0,18.3,6.5,0.86,28.6,59,Satisfactory
2025-10-21 18:52:44,Bengaluru,,,,,,,58,Satisfactory
2025-10-21 19:52:44,Bengaluru,12.4,55.4,21.4,4.1,0.76,22.6,55,Satisfactory
2025-10-21 20:52:44,Bengaluru,32.3,63.2,25.8,8.9,0.36,23.3,63,Satisfactory
2025-10-21 21:52:44,Bengaluru,,,,,,,73,Satisfactory
2025-10-21 22:52:44,Bengaluru,25.9,49.5,19.8,9.2,0.57,30.6,50,Good
2025-10-21 23:52:44,Bengaluru,20.5,42.3,13.2,5.1,0.61,36.7,42,Good
2025-10-22 00:52:44,Bengaluru,12.5,39.8,11.5,1.6,0.21,34.1,40,Good
2025-10-22 01:52:44,Bengaluru,30.5,54.3,19.2,6.1,0.15,30.9,54,Satisfactory
2025-10-22 02:52:44,Bengaluru,14.4,49.8,16.9,5.8,0.48,38.7,50,Good
2025-10-22 03:52:44,Bengaluru,28.9,50.3,10.1,9.1,0.69,27.2,50,Good
2025-10-22 04:52:44,Bengaluru,18.2,52.2,17.8,6.5,0.46,31.9,52,Satisfactory
2025-10-22 05:52:44,Bengaluru,20.0,46.9,17.9,7.6,0.52,27.0,47,Good
2025-10-22 06:52:44,Bengaluru,30.2,39.5,13.8,5.6,0.54,31.3,50,Good
2025-10-22 07:52:44,Bengaluru,32.6,44.1,18.5,6.8,0.8,35.1,54,Satisfactory
2025-10-22 08:52:44,Bengaluru,34.9,75.3,22.9,3.9,0.68,26.7,75,Satisfactory
2025-10-22 09:52:44,Bengaluru,38.8,80.7,26.3,13.5,0.74,27.7,81,Satisfactory
2025-10-22 10:52:44,Bengaluru,40.7,61.3,17.6,9.7,0.65,27.8,68,Satisfactory
2025-10-22 11:52:44,Bengaluru,22.0,41.6,12.7,8.6,0.53,19.9,42,Good
2025-10-22 12:52:44,Bengaluru,26.4,66.1,25.0,5.6,0.86,25.1,66,Satisfactory
2025-10-22 13:52:44,Bengaluru,24.5,61.1,17.6,8.3,0.66,30.7,61,Satisfactory
2025-10-22 14:52:44,Bengaluru,19.9,44.7,10.9,6.3,0.59,27.7,45,Good
2025-10-22 15:52:44,Bengaluru,26.3,54.8,19.3,10.6,0.51,32.2,55,Satisfactory
2025-10-22 16:52:44,Bengaluru,31.5,75.3,20.4,9.6,0.92,35.2,75,Satisfactory
2025-10-22 17:52:44,Bengaluru,11.8,31.9,14.4,3.8,0.32,27.4,32,Good
2025-10-22 18:52:44,Bengaluru,19.9,62.6,18.5,9.3,0.54,26.3,63,Satisfactory
2025-10-22 19:52:44,Bengaluru,27.6,80.6,20.0,8.5,0.86,24.4,81,Satisfactory
2025-10-22 20:52:44,Bengaluru,38.2,49.9,20.4,8.5,84.4069813121232,31.0,64,Satisfactory
2025-10-22 21:52:44,Bengaluru,33.4,69.2,19.8,8.3,0.33,26.8,69,Satisfactory
2025-10-22 22:52:44,Bengaluru,24.3,38.8,8.8,8.5,0.47,27.6,40,Good
2025-10-22 23:52:44,Bengaluru,31.9,59.0,19.0,10.2,0.57,27.8,59,Satisfactory
2025-10-23 00:52:44,Bengaluru,24.5,47.7,14.9,7.5,0.48,33.0,48,Good
2025-10-23 01:52:44,Bengaluru,,,,,,,35,Good
2025-10-23 02:52:44,Bengaluru,21.9,41.1,10.7,5.0,0.37,32.8,41,Good
2025-10-23 03:52:44,Bengaluru,20.7,47.6,12.4,8.0,0.58,29.8,48,Good
2025-10-23 04:52:44,Bengaluru,21.8,40.3,25.0,10.2,0.74,23.1,40,Good
2025-10-23 05:52:44,Bengaluru,23.5,52.0,14.3,9.0,0.44,24.7,52,Satisfactory
2025-10-23 06:52:44,Bengaluru,20.4,56.1,14.9,7.7,0.67,30.7,56,Satisfactory
2025-10-23 07:52:44,Bengaluru,19.5,45.4,11.8,7.0,0.8,37.6,45,Good
2025-10-23 08:52:44,Bengaluru,28.2,65.9,24.8,7.2,0.76,26.2,66,Satisfactory
2025-10-23 09:52:44,Bengaluru,33.3,85.3,22.1,8.3,0.71,29.4,85,Satisfactory
2025-10-23 10:52:44,Bengaluru,36.7,71.0,26.1,15.6,1.09,32.4,71,Satisfactory
